Date,DJIA,NASDAQ,SP500,,Date,DJIA,NASDAQ,SP500
6/1/2009,0.030448138,0.041449238,0.022537178,,2/1/2010,-0.005488143,-0.002905458,-0.00717745
6/8/2009,0.004114467,0.005059044,0.006488911,,2/8/2010,0.008642844,0.019613735,0.008703486
6/15/2009,-0.029938154,-0.016998664,-0.026754843,,2/15/2010,0.029581468,0.027259259,0.030817051
6/22/2009,-0.011937956,0.005865216,-0.002532383,,2/22/2010,-0.007438407,-0.002503323,-0.004228347
6/29/2009,-0.018859126,-0.022946225,-0.024768294,,3/1/2010,0.023066948,0.038601775,0.030503537
7/6/2009,-0.01634152,-0.022795876,-0.019476246,,3/8/2010,0.005520332,0.017601531,0.00986602
7/13/2009,0.070770094,0.071725964,0.067351266,,3/15/2010,0.010978895,0.00284686,0.008580577
7/20/2009,0.039170368,0.041199096,0.04051314,,3/22/2010,0.010038818,0.008688512,0.005751119
7/27/2009,0.008581576,0.006358326,0.008359029,,3/29/2010,0.007044934,0.003105732,0.009818017
8/3/2009,0.021407719,0.010933191,0.023024502,,4/5/2010,0.006411074,0.021196549,0.013715895
8/10/2009,-0.005207726,-0.007391318,-0.00634376,,4/12/2010,0.001935915,0.011026759,-0.001877218
8/17/2009,0.019606092,0.017662114,0.021712764,,4/19/2010,0.016705659,0.019512051,0.020877258
8/24/2009,0.004014694,0.003886739,0.002725031,,4/26/2010,-0.017618147,-0.027633602,-0.025451016
8/31/2009,-0.010843205,-0.004936325,-0.012252484,,5/3/2010,-0.058755453,-0.082787716,-0.066015371
9/7/2009,0.017236042,0.030307062,0.025575259,,5/10/2010,0.022831824,0.035216813,0.02207914
9/14/2009,0.022115011,0.024663407,0.024226391,,5/17/2010,-0.04101466,-0.051503028,-0.043175511
Date,DJIA,NASDAQ,SP500,,Date,DJIA,NASDAQ,SP500
5/24/2010,-0.005583853,0.012483221,0.001580169,,1/24/2011,-0.004063187,-0.000985839,-0.005477247
5/31/2010,-0.020396764,-0.016921021,-0.022774175,,1/31/2011,0.022450505,0.030210247,0.026694455
6/7/2010,0.027713637,0.010948545,0.024782366,,2/7/2011,0.014866379,0.014390556,0.013848623
6/14/2010,0.023190731,0.0290792,0.023458517,,2/14/2011,0.009567685,0.008686327,0.010373713
6/21/2010,-0.029799562,-0.038087435,-0.037146464,,2/21/2011,-0.021271742,-0.018842909,-0.017372544
6/28/2010,-0.046132478,-0.06105335,-0.051627679,,2/28/2011,0.0032452,0.001300775,0.00096176
7/5/2010,0.051463444,0.048822221,0.052741468,,3/7/2011,-0.010364183,-0.025112701,-0.012851401
7/12/2010,-0.009867071,-0.007953374,-0.012208208,,3/14/2011,-0.015553297,-0.026848571,-0.019408517
7/19/2010,0.031842808,0.040657287,0.034863352,,3/21/2011,0.030075664,0.036906033,0.026681069
7/26/2010,0.003955888,-0.006529407,-0.000961827,,3/28/2011,0.012695046,0.016824144,0.014065619
8/2/2010,0.017767852,0.014866555,0.018028267,,4/4/2011,0.000269024,-0.003296284,-0.00318727
8/9/2010,-0.033444357,-0.051553899,-0.038525558,,4/11/2011,-0.003091978,-0.005687958,-0.006412764
8/16/2010,-0.008727576,0.002885223,-0.007029569,,4/18/2011,0.013213436,0.01987958,0.013323156
8/23/2010,-0.006184354,-0.012060047,-0.00664707,,4/25/2011,0.024060525,0.018751143,0.019423104
8/30/2010,0.028866062,0.036527051,0.03681209,,5/2/2011,-0.013501554,-0.016130563,-0.017316764
9/6/2010,0.001419354,0.0039006,0.004552765,,5/9/2011,-0.003407263,0.000321749,-0.001814756
9/13/2010,0.013771059,0.032090811,0.014352741,,5/16/2011,-0.006668072,-0.008931466,-0.003369477
9/20/2010,0.023515978,0.027939751,0.020297477,,5/23/2011,-0.005647289,-0.002307056,-0.001628936
9/27/2010,-0.00281975,-0.004406588,-0.002117778,,5/30/2011,-0.023611246,-0.023177981,-0.02351829
10/4/2010,0.016193749,0.013057857,0.016362843,,6/6/2011,-0.016541738,-0.033128625,-0.022699119
10/11/2010,0.005102112,0.027455841,0.009430496,,6/13/2011,0.004378835,-0.010360896,0.000409065
10/18/2010,0.006287764,0.00429246,0.005840819,,6/20/2011,-0.005829871,0.013819676,-0.002401662
10/25/2010,-0.0012646,0.011237794,0.000152179,,6/27/2011,0.052888305,0.05967853,0.054627704
11/1/2010,0.028863064,0.028143651,0.035361112,,7/4/2011,0.005897859,0.015427108,0.00307811
11/8/2010,-0.022221507,-0.023845648,-0.021971487,,7/11/2011,-0.014120473,-0.024785283,-0.020798236
11/15/2010,0.00097961,-3.57E-05,0.000433541,,7/18/2011,0.016011674,0.024442551,0.021705676
11/22/2010,-0.010018257,0.006507437,-0.008647516,,7/25/2011,-0.043344785,-0.036494295,-0.040000775
11/29/2010,0.025828635,0.022201333,0.029255051,,8/1/2011,-0.059253748,-0.084746798,-0.074603362
12/6/2010,0.002477183,0.017625271,0.012729878,,8/8/2011,-0.015461581,-0.009693743,-0.017299256
12/13/2010,0.007125087,0.002056594,0.002825744,,8/15/2011,-0.040878231,-0.068540658,-0.048029965
12/20/2010,0.007073834,0.008525936,0.010285282,,8/22/2011,0.042254555,0.057261131,0.046323392
12/27/2010,0.000347245,-0.004787093,0.000692007,,8/29/2011,-0.003931696,0.000193533,-0.002407789
1/3/2011,0.008364824,0.018783013,0.010960345,,9/5/2011,-0.022322404,-0.004987597,-0.016957705
1/10/2011,0.009600231,0.019101218,0.016953384,,9/12/2011,0.045957593,0.060651581,0.052141578
1/17/2011,0.007139738,-0.024156158,-0.007676862,,9/19/2011,-0.0662352,-0.054495507,-0.067683198
Date,DJIA,NASDAQ,SP500,,Date,DJIA,NASDAQ,SP500
9/26/2011,0.013087604,-0.02769526,-0.004418297,,,,,
10/3/2011,0.017236612,0.026131604,0.021024979,,,,,
10/10/2011,0.047606966,0.073276473,0.058099393,,,,,
10/17/2011,0.014011046,-0.011456623,0.0111012,,,,,
10/24/2011,0.035138562,0.037100879,0.037129636,,,,,
10/31/2011,-0.020473709,-0.018808292,-0.025104526,,,,,
11/7/2011,0.014122953,-0.002758637,0.008438396,,,,,
11/14/2011,-0.029857911,-0.040472079,-0.038883666,,,,,
11/21/2011,-0.049038348,-0.052261484,-0.048006099,,,,,
11/28/2011,0.067787948,0.073199134,0.071284239,,,,,
12/5/2011,0.013621268,0.007554453,0.008729836,,,,,
12/12/2011,-0.026434931,-0.035188886,-0.028714749,,,,,
12/19/2011,0.035401334,0.024473654,0.036760764,,,,,
12/26/2011,-0.006237113,-0.005164841,-0.006127799,,,,,
