湖北,北京,福建,广东,广西,海南,河北,河南,黑龙江,湖南,吉林,江苏,江西,辽宁,内蒙古,安徽,宁夏,山东,山西,上海,天津,西藏,云南,浙江,重庆 
9.190000169,9.38981124,9.001632552,9.034282053,8.747269893,8.782554853,8.293050261,8.789421371,9.378992054,8.826964358,9.314245324,8.756851602,8.968049823,9.080956746,8.775715668,8.278359545,8.463708023,8.622541891,8.326045801,9.38126924,9.051976883,8.848447758,8.859620316,9.082771335,8.910892284
8.190769622,8.333809528,8.426831312,8.521168977,8.018678194,7.927214464,7.605835688,7.964572773,9.108736922,7.784921643,8.16453792,7.956922154,7.824283929,8.14863833,8.830829394,7.723846013,7.545865324,7.874873917,7.596099276,8.479157588,7.948693851,8.538059678,8.355986577,8.473176111,7.741721235
8.240491987,8.578369772,8.484398582,8.653152525,7.858513348,7.986185007,7.583462667,7.915398267,9.428327217,7.776291661,8.336750402,8.177292101,8.064720053,8.26467809,8.54024711,7.480036944,7.642524134,7.803492439,7.817826711,8.674059373,8.218316766,8.788885245,8.571109674,8.383247261,7.865237089
8.612449749,8.983701915,8.908884229,9.064203666,8.288266035,8.513528793,7.955346798,8.374032913,9.296410943,8.165414577,8.679524225,8.554407928,8.234898605,8.678542786,8.888233971,8.008309431,8.337683677,8.151539968,7.927414544,9.126110454,8.923939934,8.994553621,8.763986364,8.792503865,8.449187547
8.076892741,8.512459653,8.034426459,8.432756043,7.710178861,7.948025739,7.535659023,7.761581296,8.450354961,7.952141349,8.196290102,7.350021107,7.912810648,8.115051333,8.170252107,7.154224656,7.898225409,7.620703522,7.279462503,8.39898672,8.150742804,8.410403083,7.998675636,8.18057977,7.860823742
7.930320211,8.529894104,8.058784339,8.386955865,8.301601056,7.680332287,7.484462014,7.826539009,8.610738542,7.919138969,8.140626473,7.813767495,7.878912572,8.258402984,8.164958497,6.405063155,7.412613131,7.813500539,7.705600256,8.423945415,8.155551044,8.447506202,8.238857703,8.102216087,7.87760801
8.181167025,8.488317072,7.89415883,8.383049732,7.807763858,7.877358389,7.387777059,8.018903358,8.683240911,8.012060587,8.114327036,7.866369108,7.902046449,8.156308777,8.39601206,7.815988637,7.759178902,7.689573687,7.606572717,8.681485727,8.228140355,8.707034026,8.035473501,8.484625254,7.98542445
8.39877391,8.501532844,8.173691648,8.433596015,7.890871327,7.929743454,7.535777767,7.83469027,8.677281136,8.148546331,8.227137638,7.892979647,8.024875754,8.240599685,8.295977352,7.187846111,7.387337883,7.755620036,7.388389701,8.659984725,8.141785994,8.933193089,8.156949934,8.571324507,7.916749159
8.527906396,8.847891434,8.409936153,8.779358111,8.246031896,8.095720137,7.380723805,7.97754991,9.060697809,8.442218802,8.434248685,7.930549215,8.406685273,8.236616385,8.67197249,7.16861162,7.868445598,7.853351949,7.594152647,8.757658333,8.350002064,8.850831058,8.430243565,8.738808526,8.072310103
8.973467302,9.374881031,8.88785103,9.197656707,8.492389988,8.068981843,8.110977448,8.415688258,9.580472675,8.788864553,9.19698593,8.797375672,8.824097686,8.951734041,8.935327759,7.829660807,8.566866775,8.321310736,8.201459092,9.415498674,9.014191659,9.174239359,8.806269791,9.033386641,8.60141448
8.989901148,9.696859846,8.855957003,9.264095668,8.375507114,8.157661313,8.436198831,8.612896691,9.442864492,8.65386878,9.266363697,8.753470508,8.784151021,9.202464699,8.963079062,7.742213074,8.636631745,8.749604136,8.158862115,9.409031176,9.236842386,9.235562461,8.788015167,9.111473829,8.537221283
8.250395248,8.806439041,8.453474274,8.680688919,7.780145637,8.433920272,7.687535901,7.915445162,8.650727157,8.171042837,8.359569711,7.580009718,8.01810968,8.399400588,8.539723803,6.864660483,7.372118028,7.739426498,7.561069559,8.591385327,8.171914714,8.506245989,8.377561707,8.348107083,7.847454873
8.257215007,8.811540289,8.374414542,8.605580541,8.049261414,8.212058369,7.898356707,7.922545167,8.484122991,8.125940478,8.299176752,7.708613079,7.944728926,8.547111294,8.403866362,7.0157012,7.510594747,7.921907803,7.557916667,8.639391662,8.672751001,8.530966474,8.550530538,8.401332074,7.629183747
8.298630235,8.775531035,8.362024656,8.650523784,8.080695928,8.304673836,7.556995694,8.168487725,8.62507919,7.950558748,8.423157199,7.993289226,7.806304381,8.483423355,8.360823518,7.021717134,7.334916645,7.940365346,7.575482082,8.67813345,8.527810106,8.494056154,8.463612306,8.431181901,7.685791252
8.304834704,8.789223189,8.516585674,8.686790595,8.030436384,8.318390362,7.695523955,8.0545731,8.915579791,8.294254525,8.377261297,7.898424563,8.180487348,8.462197122,8.415160244,7.036283342,8.084408273,7.883203675,7.589023854,8.77636769,8.766823278,8.408396222,8.346507529,8.503031047,7.485742979
8.43053252,8.956364299,8.675335008,9.04342838,8.137361655,8.239538235,8.028695327,7.995709346,8.997943039,8.265910148,8.358407155,8.041222461,8.312287064,8.431287223,8.414615404,7.362077776,7.552153295,7.949726267,7.533029496,8.743694888,8.809504532,8.71489585,8.331074763,8.781634989,8.079820563
8.904710399,9.563928958,8.416788984,9.453073333,8.491899511,8.83115564,8.471872175,8.510023086,9.507986401,8.566988206,9.022136213,8.367146925,8.733147448,9.018897458,8.93850139,7.908475823,8.406315261,8.461604541,8.398885586,9.113417171,9.449797292,8.974608997,8.894593399,9.065578373,8.468664104
9.097537257,9.641780754,9.357077928,9.52674175,8.542604733,8.755782835,8.43714411,8.526479882,9.309853676,8.52132263,9.283409281,8.673858127,8.826557853,9.256687641,8.986275861,8.211976318,8.351931681,8.664254943,8.333220272,9.425995417,9.314608823,8.892493599,8.806190541,9.178342628,8.780225039
8.525575991,8.857724825,8.377310564,8.81455933,7.910942944,8.252853978,7.708021831,8.09269695,8.603591735,7.992649114,8.493673197,8.172760039,8.36533381,8.557963682,8.4531666,7.054475057,7.825445032,8.067426343,7.803448668,9.037621958,8.43187492,8.702866268,8.148705465,8.764861108,7.997381013
8.593499543,8.780371394,9.078931647,9.075152768,8.415305853,8.425717318,7.979309928,8.026293575,8.743751705,8.279439578,8.517695288,8.191967595,8.499350254,8.568474553,8.401882597,7.630047127,7.613028639,8.198013853,7.930598815,9.16437151,8.573393427,8.480232779,8.36951141,8.840154759,8.401347742
8.562548069,8.750613869,8.9351141,9.180418133,8.804099257,8.959779374,7.664038134,8.042689246,8.526429158,8.433117787,8.477033016,8.070298564,8.426555749,8.409332907,8.681023646,7.587888735,7.561329684,8.124121376,8.291752003,9.151765464,8.532666025,8.648033466,8.364563022,8.807329949,8.182497583
8.518790279,8.702564441,9.118943085,9.17322258,8.574664556,8.962104037,7.511554298,8.011410506,8.698821869,8.441572844,8.473264989,8.229699963,8.387489318,8.498463124,8.13094247,7.35948636,7.744656423,8.048003247,7.512399061,9.051627347,8.352030516,8.429797325,8.454112274,8.742362406,8.067844114
8.608246477,8.915751838,8.89876153,9.321092836,8.594456993,9.032046171,8.164506,7.976928187,9.023566745,8.409942708,8.397569094,8.202217029,8.571325541,8.456841076,8.345160126,7.480735334,7.56236951,8.071453388,7.650225022,9.140673321,8.564697316,8.593294074,8.741928846,8.947314448,8.06534714
9.168555652,9.507250715,9.370163913,9.828214821,9.117703634,9.615736555,8.408329123,8.558458804,9.546600979,8.699050346,9.034784382,8.876121936,9.087382479,9.026576197,9.146217125,8.127446256,8.22343939,8.648670973,8.512078315,9.804072926,9.267684324,8.935368844,9.07855027,9.42072629,8.706589071
9.162410652,9.497365193,9.536285382,9.959636677,9.133464525,9.371297178,8.391299022,8.599612103,9.390349681,9.002205362,9.173434275,8.999180597,9.10790234,9.238349847,8.887402847,8.332158168,8.659588186,8.806330653,8.391823724,9.804494177,9.258741989,9.106359856,9.039295621,9.554020586,8.813447258
8.301898166,8.726172679,8.669668529,9.453805196,8.394029914,8.761038875,7.218267255,7.860025679,8.649319554,8.255219411,8.244436651,7.819955093,8.200059669,8.215332698,8.654506274,7.115582126,7.743182967,7.86096227,7.947554845,8.742154505,8.148378695,8.782114623,8.488686921,8.773534692,7.60077659
8.376614912,8.48291004,8.534287029,8.858472374,8.32952693,8.534519452,7.512307405,7.745841784,8.628530454,8.058699017,8.219102612,8.169105471,8.262062672,8.220668807,8.825056727,7.20544028,7.575482082,7.968866884,7.932039058,8.802934154,7.93891674,8.664689124,8.568420836,8.590572951,7.926459474
8.242843093,8.511115945,8.608325795,8.850000886,8.293107215,8.577215858,7.823999702,8.015421838,8.82265532,7.985635989,8.307094059,7.965490533,8.077988529,8.04617602,8.437082748,7.130701164,8.146612485,7.856373465,7.920766766,8.797582191,8.068087977,8.794749168,8.728955189,8.530597086,7.901831129
8.369117972,8.379320639,8.566422479,8.795995111,8.294587758,8.828911,7.422554725,7.797586731,9.138664664,8.110576079,8.438247268,8.070653326,8.083075625,8.053881651,8.766409021,7.291155202,8.272953677,7.776652868,7.794411206,8.825579068,8.34858754,8.642490779,8.625154437,8.371673456,7.867806262
8.453428366,8.742535788,8.515506133,8.995507321,8.25689666,9.131909032,7.970913792,8.010721069,9.67652398,8.325999186,8.457164458,8.352715168,8.570946333,8.423362716,9.066619611,7.637836907,7.790447861,7.941717478,7.602359731,9.004992753,8.47255873,8.892935198,8.549825421,8.628743622,8.110539155
9.062974193,9.426898569,9.006299259,9.545685942,8.765670223,9.917751377,8.236456299,8.515644593,9.644842221,8.613698379,8.943345984,8.93605839,9.135408608,9.011622389,9.260532628,8.191259348,8.459267424,8.519410507,7.894986113,9.558770538,9.381104144,9.272064221,9.055505491,8.996908068,8.617331308
9.164804797,9.537202017,9.089073582,9.545371849,8.770885056,9.648386993,8.445975836,8.520139646,9.187835271,8.618969883,9.157822616,9.010048022,9.215374025,8.899137117,9.157979862,8.407525884,8.701905222,8.811182706,8.187651549,9.567585294,9.412350988,8.976343493,9.128810471,9.060441329,8.747149483
8.239678021,8.516394704,8.430993485,8.858234397,8.108977366,8.434776334,7.284735017,7.975104003,8.345056393,7.915087413,8.281970666,7.739694559,8.48222305,8.273171094,8.529942825,7.212953871,7.384897431,7.776449515,8.451806311,8.807260782,8.098613968,8.506825345,8.564169712,8.482689451,7.826261486
8.210624224,8.563069389,8.363125664,8.676055276,8.061380063,8.332152125,7.58482069,7.938221924,8.496799139,8.090818247,8.466302479,7.851347307,8.499806355,8.529258949,8.087085124,7.117617692,7.750098026,7.888014448,7.468256389,8.867102827,8.386022319,8.591412382,8.406758302,8.338146319,7.830794616
8.205583739,8.665152017,8.402257949,8.787271739,7.982824618,8.437691671,7.638230999,7.749455395,8.605422551,8.06022647,8.367613837,7.931305871,8.365219956,8.402961579,8.197273522,7.277773581,7.122221289,7.908957787,7.332030246,8.79685531,8.377439775,8.607477777,8.539257866,8.380576741,7.537464023
8.736622288,8.777661991,8.460363309,8.921242881,8.099518713,8.571503488,7.786712923,7.913143111,8.731728529,8.162186234,8.236563665,7.764229373,8.550977745,8.236404543,8.415778025,7.390226816,7.778797567,8.125559606,7.722077715,8.812686352,8.372239093,8.329944516,8.748898463,8.313927288,7.895547733
8.579574262,8.881408573,8.573156614,9.096329249,8.280119629,8.761446268,7.973293209,8.256866184,8.999112113,8.237795392,8.37125456,8.147506261,8.648786599,8.498947179,8.545601318,7.506045412,8.33330641,8.258033116,7.881578799,9.00302497,8.438732066,8.388125292,8.78685698,8.94247165,7.816555961
9.22086664,9.558031956,8.984467463,9.383422755,8.582711598,9.015336207,8.600877514,8.55036478,9.520343558,8.579767975,9.075348786,8.863448577,9.153228538,8.957470858,8.982606049,8.016464569,8.548339083,8.818612671,8.492864243,9.499405922,9.33954579,8.953953919,9.181631522,9.556123016,8.51488386
9.55026708,9.600048281,8.953287706,9.433601456,8.570356078,9.026302975,8.909206828,8.732528946,9.618123015,8.542110536,9.369639999,8.894527239,9.256174208,9.192012903,8.86712216,8.161583553,8.898748047,9.118265927,8.425468852,9.535690496,9.579579678,8.911886203,9.077682826,9.390167995,8.402833788
8.628772663,8.645511083,8.440895144,8.731548756,8.030916315,8.28819136,7.532485658,7.969068829,8.275371174,7.982895617,8.214592244,7.905290928,7.879270078,8.148242855,8.051182221,7.08875652,7.497262685,7.80220861,7.635927685,8.90204114,8.199196231,8.748536178,8.50977978,9.024451,7.812059121
8.532747025,8.616699439,8.532785958,8.678378368,8.265256315,8.312878754,7.692963691,7.674310657,8.545291219,8.354608466,8.319550655,7.616411421,7.958557058,8.128330209,8.283570208,7.299360069,7.39178508,7.822364398,8.653532561,8.957165354,8.22860671,8.599062801,8.502660812,9.273270342,7.721537339
8.504751514,8.485908184,8.301628189,8.731479624,8.051139083,8.366775586,7.672943801,7.808371382,8.608659706,7.933112232,8.125344432,8.168767462,7.952000162,8.041621754,8.236968576,7.364151116,8.134766646,7.841276931,7.271885441,8.949511965,8.145739579,8.704217956,8.445898576,8.51431217,7.720469995
8.372587122,8.92344882,8.318998897,8.710800344,8.257764539,8.55371144,7.699998819,7.802780677,8.78413417,8.514037441,9.066597622,8.319678847,8.034963595,8.358617355,8.232954327,7.141728862,8.246297437,8.219625574,7.304826281,8.903842951,8.731437663,8.687442167,8.482640519,8.813151422,7.653868226
8.876622785,8.917835652,8.53015726,8.946531548,8.211177435,8.430444325,7.661237791,8.226985196,9.560580917,8.386293868,8.404651985,8.198168933,8.312937075,8.457411852,8.394927926,8.118683008,8.113881762,8.196940526,8.160998652,9.039995245,8.614986196,9.01354964,8.64965185,8.719538203,7.934009516
9.331656568,9.539025183,8.878245003,9.294358056,8.792986652,9.078523984,8.172974598,8.719127522,9.586722015,8.769631141,9.027206001,8.834443872,8.778491632,8.976587694,8.605297052,8.961308337,8.073328153,8.64493569,8.417745078,9.615534693,9.432939775,9.24277731,9.071436746,9.125256942,8.53302844
9.393031901,9.618831037,8.99490911,9.427182621,8.678148929,8.905647771,8.473306949,8.881664763,9.308874327,8.772989454,9.064306486,8.959870209,8.79742923,9.078811829,8.732536387,8.836048458,7.76223869,8.832443178,8.368223682,9.573030617,9.395106231,9.411381453,8.991416005,9.233519156,8.630741899
8.369546995,8.353196423,8.39428828,8.764413665,8.341770891,8.191412123,7.498577842,8.178129969,8.408758511,8.274274711,7.960226261,7.972910217,8.23968528,8.218861537,8.163172681,7.3495166,7.317132724,7.621827549,7.444955028,8.774199015,7.966519057,8.52583078,8.592417034,8.360466279,7.698790807
8.343554642,8.469285108,8.393481569,8.690236094,7.985238862,8.176415824,7.861340311,7.883761538,8.331359143,8.369512569,8.060031383,7.795201993,8.297032873,8.072290985,8.174483301,7.053753772,7.470081676,7.688480141,7.165293816,8.844420129,8.133596223,8.52295158,8.329943256,8.44065206,7.633894135
8.416092007,8.507595717,8.279328827,8.694017849,8.061762302,8.348023568,7.603843929,7.798905677,8.396259284,7.929998811,7.890966561,7.604615373,8.018876868,8.11655703,8.028001197,6.983162826,7.747812705,7.667545948,7.003024136,8.797094093,8.142453923,8.343286133,8.359615894,8.473629337,7.799572974
8.535865736,8.475515638,8.586996322,8.747205845,8.175149145,8.319219812,8.099571652,7.949109237,8.544228339,8.010008695,8.120696692,8.038274842,8.554450795,8.314791068,8.751508393,6.170133608,7.877548862,8.240629855,7.880642853,8.774581707,8.311902483,8.320478549,8.605297242,8.432489882,7.698641505
8.545622324,8.896603419,8.682216531,8.951433429,8.21591972,8.375244938,8.103269254,7.944413056,8.733693928,8.106320323,8.34717775,8.303323257,8.527783816,8.398638836,8.513835274,7.833389592,8.295017921,8.244093336,7.687070981,9.023519724,8.232213464,8.340485845,8.726203335,8.66236558,7.764356868
9.087068064,9.332407376,8.988774716,9.325491849,8.705404228,8.96922044,8.621999047,8.598841287,9.50878223,8.364822049,8.85526445,8.873737151,8.995936158,9.01228031,8.999642339,7.958353491,8.477620416,8.729274653,8.168582784,9.567127352,9.137542234,8.763764165,9.104654803,9.003393498,8.452565066
9.095966237,9.384119773,9.048949292,9.429518158,8.738431657,8.786204898,8.905865254,8.627519618,9.409028205,8.850058789,9.148644683,9.030942786,9.124328085,9.104127569,9.254339513,8.323140426,8.183034277,8.955181499,8.553231331,9.66444906,9.292126789,8.647914389,9.173183167,9.239819446,8.514059254
8.223476503,8.332037911,8.397625557,8.735439403,8.080744615,8.22698218,7.413302776,7.688659527,8.339116214,8.102916338,7.906992999,7.789518476,7.954031893,8.080126077,8.34749223,7.140872457,6.834377809,7.639886001,7.239687463,8.609880662,8.130290236,8.626473515,8.164216336,8.349112657,7.831177984
8.281824811,8.619129411,8.576070531,8.807293516,8.052322454,8.118757855,7.560162533,7.927418521,8.469678888,8.141582829,7.9519614,7.731958985,7.926200791,8.101666177,7.969634425,7.063357286,7.694083101,7.790615058,7.782528262,8.646568056,8.263279817,8.343111876,8.268478913,8.281720827,7.719276432
8.346218176,8.481820443,8.34911775,8.693358296,8.165685969,8.232257498,7.805680634,7.698049413,8.594228072,7.96052516,8.017952059,7.490836446,7.997725744,8.202927628,7.958721748,6.742464345,7.667233124,7.667547744,7.280146079,8.648924221,8.399913029,7.998083348,8.273545867,8.295792259,7.618722404
8.480289399,8.488922235,8.296732175,8.651457229,8.259588348,8.352129488,7.63655933,7.689481971,8.518613183,7.820338524,8.005876219,7.509535304,7.852388559,8.297767304,8.283474997,6.995145288,7.460582361,7.756120059,7.307377711,8.522413617,8.210067987,8.641982735,8.277406025,8.54365932,7.755729869
8.269760666,8.811576283,8.263294186,8.868330125,8.235951611,8.419803559,7.578756965,8.472015893,8.749004998,8.060409455,8.235220264,7.843525056,8.034986851,8.38895449,8.385612657,7.443566155,7.584427489,7.846322173,8.909639563,8.938317929,8.46102276,8.499461917,8.406701545,8.682288805,8.013794756
8.993310353,9.38751043,8.960331779,9.334209581,8.556644208,8.85437891,8.393682869,8.571185847,9.394393623,8.324780005,8.868673445,8.777920733,8.611330094,8.892671869,8.88723256,8.121856616,8.114593973,8.381544446,8.242886297,9.648953035,9.302239285,9.081810735,8.989272353,9.101625584,8.546706038
9.089304865,9.320375296,9.497054079,9.453649963,8.66154371,8.860353344,8.523404875,8.687074267,9.344184549,8.33612104,8.907532336,8.905120572,8.611831994,8.996746337,8.831609902,8.177471209,8.561095238,8.557085502,8.448889643,9.632723054,9.257732416,9.095441454,8.802810351,9.084121468,8.526382262
8.214805043,8.407309472,8.259971107,8.701303478,7.904924563,8.301855632,7.590669481,7.91117082,8.369225717,7.62243344,7.945695247,7.773870121,7.953725093,8.189384399,7.875096476,7.303411029,7.412281101,7.778618646,7.502865488,8.763868067,8.282438744,8.720544155,8.401258874,8.407285129,7.91358001
8.131327654,8.361700062,8.361433944,8.80525426,8.276457998,8.36635116,7.772313041,7.848964439,8.550005433,7.998478643,7.922213922,7.784568852,7.973193384,8.167411783,8.163945999,7.361481311,7.230635562,7.678994475,7.887268041,8.92884989,8.19870271,8.730306609,8.433132993,8.451521034,7.837818072
8.149902474,8.27767197,8.391616575,8.790609668,8.03679419,8.456206577,7.397711511,7.848568237,8.513765672,7.81971509,7.93330428,7.680573969,7.917206503,8.133574644,8.175716212,7.256022757,7.615101179,7.748886689,7.41990094,9.001475891,8.063494314,8.568028881,8.528299488,8.504004112,7.637768977
8.553733044,8.328602617,8.805753073,9.073475203,8.256206596,8.5610599,7.792343898,7.926800755,8.460707581,8.0015246,8.00417216,7.739116025,8.239927115,8.163623188,7.98112038,6.953869909,7.901886295,7.715415667,7.569946409,9.135116295,8.138279942,8.621147719,8.498478458,8.422818041,8.091617923
8.825098142,8.493485767,8.892134663,9.246787507,8.162210234,8.522426244,8.075734414,7.927258702,8.662234795,8.311244486,7.967508922,8.119151279,8.242205749,8.215314537,8.386682942,7.359332833,7.717084214,7.821700956,7.573440342,9.157237602,8.717279352,8.599797999,8.417160995,8.519597088,8.328891986
9.345922835,9.286702648,9.228409157,9.738252427,8.728605305,9.068243876,8.465732339,8.520827629,9.252804315,8.505557537,8.589132199,8.861973259,8.789025143,8.81527582,8.905151663,8.009119334,8.143052317,8.437098029,8.218047508,9.789998201,9.316031753,9.159099708,8.686648683,8.959459535,8.918026514
9.470260038,9.31530706,9.23145283,9.886070025,8.823861468,8.987470629,8.658713651,8.749664622,9.179760582,8.545124608,8.75853966,8.835897591,8.616993187,8.885488788,9.028958122,8.062003733,8.051321813,8.689426132,8.148494,9.592051291,9.472884034,9.163399434,9.042799442,8.851624819,9.037716441
8.660624232,8.727318483,8.177335307,9.034286139,7.807741004,8.344747507,7.63186431,7.880110604,8.317002492,8.099487539,8.12426319,7.883122055,7.72953122,8.444470151,8.212340777,7.322117532,7.630412717,7.990366187,7.551541508,8.598559199,8.575379437,8.892594203,8.362578237,8.192402507,8.024811975
9.14800227,8.672675637,8.326352021,9.015626171,8.262197595,8.13026611,7.851607422,7.860107696,8.449611622,8.301142013,8.125550325,7.958606661,8.118606965,8.262571873,7.953494078,7.4170297,8.003154077,8.107827102,7.568345458,9.117263673,8.694816427,8.813968173,8.429367282,8.47344733,8.12451565
9.050720553,8.841664348,8.224733357,9.150686271,8.38262239,8.381721632,8.041013607,7.808103812,8.45255477,8.475094897,8.114740384,8.018022628,8.238938003,8.371459283,8.459050145,7.588898345,8.569937433,8.251308935,7.781514981,9.24959215,8.742719806,8.72410573,8.405024995,8.475712524,8.400926755
8.683132797,8.59920109,8.855369157,9.708080623,8.877300297,9.298202746,7.890390928,9.432505907,8.443031449,8.214566461,8.125505077,8.465294889,8.485458411,8.113751455,8.007262405,7.691758289,7.994834652,8.192496216,7.635866185,9.348974444,8.656954306,9.002362488,9.407585102,8.772263742,8.538232962
8.596278319,8.793993911,8.991649555,9.455713786,8.457353202,8.920265285,8.227919987,9.248663197,8.842592985,8.273382483,8.415385655,8.745700414,8.761101314,8.661512417,8.276445376,8.590270156,7.86561013,8.709764531,7.882397354,9.225233052,9.108816403,8.548909858,8.950980631,9.132589403,8.734322426
9.338476824,9.364933525,9.240178703,9.735315482,8.979970059,9.286889505,9.307471794,9.583912685,9.266027176,8.704801453,8.530210622,9.385663432,9.183785429,9.053697401,8.980788995,8.943031933,8.339883056,8.967156394,8.429144029,9.761371796,9.557276379,9.228929027,9.203446534,9.614357543,9.291126188
9.308777268,9.339257401,9.254093305,9.71481985,8.762895655,9.288541669,8.977436613,9.621027021,9.214261051,8.590283748,8.85154476,9.461980462,9.242546843,9.301672795,8.831069647,8.976936025,8.460855617,9.111465147,8.653396703,9.742668649,9.721073706,9.114152932,9.298534799,9.524092721,9.067978957
8.226293993,8.095058337,8.330215919,8.999384763,7.894636637,8.492742857,7.590708679,7.768670312,8.016292458,8.025975514,7.640641201,7.828296963,8.412887027,7.996660607,8.310713664,7.104919835,7.328371691,7.526625862,7.031822799,8.767991547,7.901266278,8.342393276,8.402099502,8.290468736,8.484156189
8.260365823,8.093198354,8.325663215,9.238678837,7.907136083,8.409284132,7.752700732,7.727974615,8.306674501,7.743147066,7.6579442,8.124591864,9.906362591,7.81218444,7.836143624,7.075982883,7.896589903,7.660579352,7.199923701,8.745698986,7.810219434,8.478556308,8.550625296,8.312640749,7.821229144
8.423500719,8.228442801,8.325602616,9.245056131,8.01893804,8.48152233,7.719623517,7.974750848,8.298323619,7.968526004,7.825540473,7.671742671,8.61281424,8.206809617,7.755445919,6.96531639,7.530023883,7.545999102,7.350637124,8.777014045,8.008796283,8.958105878,8.496007397,8.366868579,7.765836084
9.234003186,8.336124676,8.612149913,9.515269227,8.098992745,8.568492586,7.666299987,8.040697816,8.372079458,8.123081555,8.006387567,8.203496749,8.825379503,8.374819926,7.864082699,7.394615702,8.198742585,8.094435681,7.631685307,8.854476953,8.100915552,8.648725713,8.479186377,8.380458961,8.111241068
11.13954335,9.114308804,9.273936649,9.501018278,8.543782916,8.778404247,8.756813871,9.401038291,8.636122089,8.76001443,8.610369997,9.673507976,9.422445876,9.277400761,9.113842505,9.735932713,9.029202115,8.765422524,9.395055856,9.485153383,8.86939816,8.833353385,8.750881714,9.053061978,8.656838785
9.913440296,9.364745101,9.421824374,9.96389981,9.082433861,9.538189714,9.024348387,9.409662185,9.064092852,9.345808542,8.91726314,9.813557539,9.832340087,9.242500061,9.329136921,9.930525269,9.194007717,8.789488202,9.143273935,9.974567197,9.13122295,9.293848223,9.12097509,9.479117115,9.393967742
9.407742509,9.191616317,9.492322457,9.920241935,8.925355437,9.249101882,8.723482069,9.069376769,8.955540054,9.042557955,8.713744601,9.719449672,9.649979028,9.033037188,9.097764012,9.677527539,9.073603848,8.823707511,9.096111589,9.767039843,9.082205765,9.240475464,9.024764576,9.298424722,9.313665909
8.473250128,8.202793266,8.580600168,9.158094902,8.0509166,8.54353038,7.590019526,7.866388097,8.184592086,8.351968735,7.809814556,8.384863933,7.876596432,8.120194949,8.177302077,6.807707424,8.22067217,7.836544261,7.643490279,8.762108101,7.945115914,8.942346541,8.418175297,8.199632478,8.400323738
8.280938365,8.23790074,8.529029255,9.026340822,7.941793016,8.480245732,7.100552056,7.935064984,8.071450081,8.07496452,7.681773973,8.016612015,7.611386589,7.97372228,8.36745171,6.317800501,7.513163545,7.803575694,7.394895328,8.815503799,7.903900569,8.540677758,8.424822544,8.235414026,8.424634595
8.495132604,8.19199105,8.493549846,8.910497378,8.012959562,8.663928356,7.811395906,7.803044345,8.245349034,7.753191242,7.688471847,8.436948457,7.444237439,7.979492676,7.329424653,7.206639083,7.237346755,7.869221808,7.417340133,8.801242647,7.907550412,8.760168781,8.456886259,8.285735304,8.15987686
8.414232967,8.414279075,8.731966459,8.858654097,8.183523829,8.641158241,7.76575501,7.904253533,8.430051593,8.220087328,8.058365281,8.583404552,8.011568676,8.161469276,8.683221203,6.862990336,7.412914881,7.984527711,7.565211509,9.002075737,8.125235024,8.70242717,8.526541271,8.892971885,7.923164765
9.066489507,8.841406079,9.042786793,9.325448556,8.676380128,9.301555605,8.187131327,8.429221689,8.769909339,9.039484855,8.741022823,9.031260295,8.986041256,8.475053466,8.850034796,8.353222228,8.036832108,8.390290568,8.337169915,10.06883033,8.557654892,9.342979179,8.703131367,9.75254006,8.764280029
10.04166349,9.544905606,9.891555872,10.1196106,9.355646161,9.968954847,9.138810398,9.231781943,9.235974726,7.62754439,8.949556968,9.909793911,9.763836669,9.303226575,9.630780872,8.991793383,9.268357676,9.237236059,9.143504102,10.37657908,9.626492063,9.525849512,9.512574314,10.13787659,9.646304617
9.577442243,9.406629544,9.715700407,9.996596664,9.150980293,9.691179067,9.049565386,9.183341618,9.146893291,7.498869734,8.84600905,9.603024711,9.461975007,9.109264875,9.463980488,8.758810278,9.20262737,9.094093908,8.816074814,10.13898794,9.475700998,9.284526402,9.241036645,9.799893689,9.517412522
9.395305775,9.275462608,9.603482584,10.03135914,9.201266128,9.706683372,8.97705393,8.886472427,9.053550198,7.87397838,8.6601141,9.299554715,9.437092767,8.995335099,9.836723111,8.927238904,9.061414906,8.920054752,8.663228171,10.02740508,9.250673714,9.240786437,9.036491203,9.441001458,9.515733548
8.574867583,8.297798664,8.721281812,9.504022405,8.660785216,8.940592516,7.813143999,7.932295861,8.738628186,7.050989447,8.068636604,8.156999206,8.597122494,8.063650993,9.293802568,7.539862573,7.795852276,7.834987709,8.089825974,8.740856254,7.925669553,8.990281344,8.437278934,8.521387263,8.604239656
8.550228339,8.303968346,8.664068832,9.35757782,8.512656051,8.914912255,7.90466443,7.876300406,8.842672368,7.750614733,8.006231818,8.0316208,8.025844776,7.988836317,9.428516586,7.360315995,8.2045807,7.779813868,7.990116227,8.772528635,7.889575952,8.695291557,8.185635784,8.303179833,8.147438797
8.618619912,8.206851262,8.775246964,9.415587309,8.615929822,9.094066787,7.987814131,7.916201219,8.758784466,6.173786104,8.17982618,7.939912149,7.9478749,8.141968086,9.156656053,7.310639281,8.24957515,7.942776868,8.172424232,8.84422887,7.968846446,8.324786666,8.507878151,8.146056391,8.33166228
